-18.686310934597405, 0.055041317020049996
-16.50835949010314, 0.010641534815194476
-14.485170712958812, -0.014132662865927847
-12.467106527448593, -0.0299788610595092
-10.303503939529818, -0.049380244699250286
-8.438152584715908, -0.04917205816411496
-6.143360450964067, -0.04713022868490169
-4.1345205303952355, -0.04690602780090958
-2.270194093908138, -0.04491224136826577
-0.1178656075843989, -0.0446720261354171
2.0334379604125203, -0.04264621100506061
4.041252962654525, -0.04063641022356024
6.050092883223364, -0.04041220933956813
8.203446287873923, -0.041957594004227716
10.209211453462302, -0.036376593427711046
12.216001537377487, -0.03258119274870286
14.222791621292671, -0.02878579206969445
16.086093139452956, -0.02500640573954238
18.39318429312663, -0.04439177503042713
20.440971110114667, -0.1120203702517456
